state,date,deaths,daily_change
Arkansas,2020-01-29,0,0
Arkansas,2020-01-30,0,0
Arkansas,2020-01-31,0,0
Arkansas,2020-02-01,0,0
Arkansas,2020-02-02,0,0
Arkansas,2020-02-03,0,0
Arkansas,2020-02-04,0,0
Arkansas,2020-02-05,0,0
Arkansas,2020-02-06,0,0
Arkansas,2020-02-07,0,0
Arkansas,2020-02-08,0,0
Arkansas,2020-02-09,0,0
Arkansas,2020-02-10,0,0
Arkansas,2020-02-11,0,0
Arkansas,2020-02-12,0,0
Arkansas,2020-02-13,0,0
Arkansas,2020-02-14,0,0
Arkansas,2020-02-15,0,0
Arkansas,2020-02-16,0,0
Arkansas,2020-02-17,0,0
Arkansas,2020-02-18,0,0
Arkansas,2020-02-19,0,0
Arkansas,2020-02-20,0,0
Arkansas,2020-02-21,0,0
Arkansas,2020-02-22,0,0
Arkansas,2020-02-23,0,0
Arkansas,2020-02-24,0,0
Arkansas,2020-02-25,0,0
Arkansas,2020-02-26,0,0
Arkansas,2020-02-27,0,0
Arkansas,2020-02-28,0,0
Arkansas,2020-02-29,0,0
Arkansas,2020-03-01,0,0
Arkansas,2020-03-02,0,0
Arkansas,2020-03-03,0,0
Arkansas,2020-03-04,0,0
Arkansas,2020-03-05,0,0
Arkansas,2020-03-06,0,0
Arkansas,2020-03-07,0,0
Arkansas,2020-03-08,0,0
Arkansas,2020-03-09,0,0
Arkansas,2020-03-10,0,0
Arkansas,2020-03-11,0,0
Arkansas,2020-03-12,0,0
Arkansas,2020-03-13,0,0
Arkansas,2020-03-14,0,0
Arkansas,2020-03-15,0,0
Arkansas,2020-03-16,0,0
Arkansas,2020-03-17,0,0
Arkansas,2020-03-18,0,0
Arkansas,2020-03-19,0,0
Arkansas,2020-03-20,0,0
Arkansas,2020-03-21,0,0
Arkansas,2020-03-22,0,0
Arkansas,2020-03-23,0,0
Arkansas,2020-03-24,2,2
Arkansas,2020-03-25,2,0
Arkansas,2020-03-26,2,0
Arkansas,2020-03-27,3,1
Arkansas,2020-03-28,5,2
Arkansas,2020-03-29,6,1
Arkansas,2020-03-30,7,1
Arkansas,2020-03-31,8,1
Arkansas,2020-04-01,10,2
Arkansas,2020-04-02,12,2
Arkansas,2020-04-03,12,0
Arkansas,2020-04-04,14,2
Arkansas,2020-04-05,16,2
Arkansas,2020-04-06,16,0
Arkansas,2020-04-07,18,2
Arkansas,2020-04-08,18,0
Arkansas,2020-04-09,21,3
Arkansas,2020-04-10,21,0
Arkansas,2020-04-11,25,4
Arkansas,2020-04-12,27,2
Arkansas,2020-04-13,29,2
Arkansas,2020-04-14,32,3
Arkansas,2020-04-15,33,1
Arkansas,2020-04-16,37,4
Arkansas,2020-04-17,37,0
Arkansas,2020-04-18,38,1
Arkansas,2020-04-19,39,1
Arkansas,2020-04-20,41,2
Arkansas,2020-04-21,42,1
Arkansas,2020-04-22,42,0
Arkansas,2020-04-23,45,3
Arkansas,2020-04-24,47,2
Arkansas,2020-04-25,48,1
Arkansas,2020-04-26,51,3
Arkansas,2020-04-27,51,0
Arkansas,2020-04-28,57,6
Arkansas,2020-04-29,57,0
Arkansas,2020-04-30,61,4
Arkansas,2020-05-01,64,3
Arkansas,2020-05-02,72,8
Arkansas,2020-05-03,76,4
Arkansas,2020-05-04,80,4
Arkansas,2020-05-05,83,3
Arkansas,2020-05-06,87,4
Arkansas,2020-05-07,87,0
Arkansas,2020-05-08,88,1
Arkansas,2020-05-09,88,0
Arkansas,2020-05-10,91,3
Arkansas,2020-05-11,94,3
Arkansas,2020-05-12,95,1
Arkansas,2020-05-13,97,2
Arkansas,2020-05-14,98,1
Arkansas,2020-05-15,98,0
Arkansas,2020-05-16,98,0
Arkansas,2020-05-17,98,0
Arkansas,2020-05-18,100,2
Arkansas,2020-05-19,102,2
Arkansas,2020-05-20,107,5
Arkansas,2020-05-21,110,3
Arkansas,2020-05-22,113,3
Arkansas,2020-05-23,115,2
Arkansas,2020-05-24,116,1
Arkansas,2020-05-25,117,1
Arkansas,2020-05-26,119,2
Arkansas,2020-05-27,120,1
Arkansas,2020-05-28,125,5
Arkansas,2020-05-29,132,7
Arkansas,2020-05-30,133,1
Arkansas,2020-05-31,133,0
Arkansas,2020-06-01,133,0
Arkansas,2020-06-02,136,3
Arkansas,2020-06-03,142,6
Arkansas,2020-06-04,151,9
Arkansas,2020-06-05,152,1
Arkansas,2020-06-06,154,2
Arkansas,2020-06-07,154,0
Arkansas,2020-06-08,155,1
Arkansas,2020-06-09,161,6
Arkansas,2020-06-10,165,4
Arkansas,2020-06-11,171,6
Arkansas,2020-06-12,176,5
Arkansas,2020-06-13,177,1
Arkansas,2020-06-14,179,2
Arkansas,2020-06-15,182,3
Arkansas,2020-06-16,188,6
Arkansas,2020-06-17,197,9
Arkansas,2020-06-18,208,11
Arkansas,2020-06-19,214,6
Arkansas,2020-06-20,224,10
Arkansas,2020-06-21,225,1
Arkansas,2020-06-22,227,2
Arkansas,2020-06-23,237,10
Arkansas,2020-06-24,240,3
Arkansas,2020-06-25,240,0
Arkansas,2020-06-26,249,9
Arkansas,2020-06-27,259,10
Arkansas,2020-06-28,264,5
Arkansas,2020-06-29,265,1
Arkansas,2020-06-30,270,5
Arkansas,2020-07-01,277,7
Arkansas,2020-07-02,279,2
Arkansas,2020-07-03,281,2
Arkansas,2020-07-04,286,5
Arkansas,2020-07-05,287,1
Arkansas,2020-07-06,292,5
Arkansas,2020-07-07,301,9
Arkansas,2020-07-08,305,4
Arkansas,2020-07-09,309,4
Arkansas,2020-07-10,313,4
Arkansas,2020-07-11,319,6
Arkansas,2020-07-12,321,2
Arkansas,2020-07-13,323,2
Arkansas,2020-07-14,331,8
Arkansas,2020-07-15,335,4
Arkansas,2020-07-16,341,6
Arkansas,2020-07-17,353,12
Arkansas,2020-07-18,357,4
Arkansas,2020-07-19,357,0
Arkansas,2020-07-20,363,6
Arkansas,2020-07-21,374,11
Arkansas,2020-07-22,380,6
Arkansas,2020-07-23,386,6
Arkansas,2020-07-24,394,8
Arkansas,2020-07-25,399,5
Arkansas,2020-07-26,401,2
Arkansas,2020-07-27,408,7
Arkansas,2020-07-28,428,20
Arkansas,2020-07-29,434,6
Arkansas,2020-07-30,442,8
Arkansas,2020-07-31,453,11
Arkansas,2020-08-01,458,5
Arkansas,2020-08-02,464,6
Arkansas,2020-08-03,475,11
Arkansas,2020-08-04,490,15
Arkansas,2020-08-05,508,18
Arkansas,2020-08-06,515,7
Arkansas,2020-08-07,521,6
Arkansas,2020-08-08,535,14
Arkansas,2020-08-09,544,9
Arkansas,2020-08-10,555,11
Arkansas,2020-08-11,566,11
Arkansas,2020-08-12,572,6
Arkansas,2020-08-13,582,10
Arkansas,2020-08-14,587,5
Arkansas,2020-08-15,600,13
Arkansas,2020-08-16,599,-1
Arkansas,2020-08-17,603,4
Arkansas,2020-08-18,619,16
Arkansas,2020-08-19,631,12
California,2020-01-22,0,0
California,2020-01-23,0,0
California,2020-01-24,0,0
California,2020-01-25,0,0
California,2020-01-26,0,0
California,2020-01-27,0,0
California,2020-01-28,0,0
California,2020-01-29,0,0
California,2020-01-30,0,0
California,2020-01-31,0,0
California,2020-02-01,0,0
California,2020-02-02,0,0
California,2020-02-03,0,0
California,2020-02-04,0,0
California,2020-02-05,0,0
California,2020-02-06,0,0
California,2020-02-07,0,0
California,2020-02-08,0,0
California,2020-02-09,0,0
California,2020-02-10,0,0
California,2020-02-11,0,0
California,2020-02-12,0,0
California,2020-02-13,0,0
California,2020-02-14,0,0
California,2020-02-15,0,0
California,2020-02-16,0,0
California,2020-02-17,0,0
California,2020-02-18,0,0
California,2020-02-19,0,0
California,2020-02-20,0,0
California,2020-02-21,0,0
California,2020-02-22,0,0
California,2020-02-23,0,0
California,2020-02-24,0,0
California,2020-02-25,0,0
California,2020-02-26,0,0
California,2020-02-27,0,0
California,2020-02-28,0,0
California,2020-02-29,0,0
California,2020-03-01,0,0
California,2020-03-02,0,0
California,2020-03-03,0,0
California,2020-03-04,1,1
California,2020-03-05,1,0
California,2020-03-06,1,0
California,2020-03-07,1,0
California,2020-03-08,1,0
California,2020-03-09,1,0
California,2020-03-10,2,1
California,2020-03-11,4,2
California,2020-03-12,4,0
California,2020-03-13,4,0
California,2020-03-14,3,-1
California,2020-03-15,5,2
California,2020-03-16,7,2
California,2020-03-17,12,5
California,2020-03-18,16,4
California,2020-03-19,18,2
California,2020-03-20,24,6
California,2020-03-21,25,1
California,2020-03-22,30,5
California,2020-03-23,39,9
California,2020-03-24,50,11
California,2020-03-25,65,15
California,2020-03-26,81,16
California,2020-03-27,94,13
California,2020-03-28,110,16
California,2020-03-29,124,14
California,2020-03-30,146,22
California,2020-03-31,173,27
California,2020-04-01,199,26
California,2020-04-02,238,39
California,2020-04-03,265,27
California,2020-04-04,289,24
California,2020-04-05,348,59
California,2020-04-06,380,32
California,2020-04-07,432,52
California,2020-04-08,495,63
California,2020-04-09,544,49
California,2020-04-10,583,39
California,2020-04-11,604,21
California,2020-04-12,640,36
California,2020-04-13,714,74
California,2020-04-14,767,53
California,2020-04-15,860,93
California,2020-04-16,956,96
California,2020-04-17,1037,81
California,2020-04-18,1140,103
California,2020-04-19,1177,37
California,2020-04-20,1225,48
California,2020-04-21,1282,57
California,2020-04-22,1421,139
California,2020-04-23,1533,112
California,2020-04-24,1621,88
California,2020-04-25,1689,68
California,2020-04-26,1725,36
California,2020-04-27,1779,54
California,2020-04-28,1864,85
California,2020-04-29,1946,82
California,2020-04-30,2031,85
California,2020-05-01,2126,95
California,2020-05-02,2180,54
California,2020-05-03,2216,36
California,2020-05-04,2278,62
California,2020-05-05,2381,103
California,2020-05-06,2464,83
California,2020-05-07,2535,71
California,2020-05-08,2613,78
California,2020-05-09,2687,74
California,2020-05-10,2716,29
California,2020-05-11,2779,63
California,2020-05-12,2879,100
California,2020-05-13,2957,78
California,2020-05-14,3052,95
California,2020-05-15,3136,84
California,2020-05-16,3208,72
California,2020-05-17,3240,32
California,2020-05-18,3279,39
California,2020-05-19,3403,124
California,2020-05-20,3497,94
California,2020-05-21,3583,86
California,2020-05-22,3665,82
California,2020-05-23,3737,72
California,2020-05-24,3753,16
California,2020-05-25,3768,15
California,2020-05-26,3818,50
California,2020-05-27,3894,76
California,2020-05-28,3993,99
California,2020-05-29,4077,84
California,2020-05-30,4144,67
California,2020-05-31,4172,28
California,2020-06-01,4217,45
California,2020-06-02,4305,88
California,2020-06-03,4374,69
California,2020-06-04,4444,70
California,2020-06-05,4529,85
California,2020-06-06,4607,78
California,2020-06-07,4632,25
California,2020-06-08,4657,25
California,2020-06-09,4745,88
California,2020-06-10,4854,109
California,2020-06-11,4934,80
California,2020-06-12,4978,44
California,2020-06-13,5076,98
California,2020-06-14,5099,23
California,2020-06-15,5114,15
California,2020-06-16,5200,86
California,2020-06-17,5271,71
California,2020-06-18,5355,84
California,2020-06-19,5426,71
California,2020-06-20,5494,68
California,2020-06-21,5515,21
California,2020-06-22,5566,51
California,2020-06-23,5626,60
California,2020-06-24,5725,99
California,2020-06-25,5806,81
California,2020-06-26,5868,62
California,2020-06-27,5899,31
California,2020-06-28,5932,33
California,2020-06-29,5983,51
California,2020-06-30,6082,99
California,2020-07-01,6169,87
California,2020-07-02,6265,96
California,2020-07-03,6315,50
California,2020-07-04,6334,19
California,2020-07-05,6373,39
California,2020-07-06,6441,68
California,2020-07-07,6573,132
California,2020-07-08,6718,145
California,2020-07-09,6859,141
California,2020-07-10,6955,96
California,2020-07-11,7027,72
California,2020-07-12,7051,24
California,2020-07-13,7089,38
California,2020-07-14,7250,161
California,2020-07-15,7375,125
California,2020-07-16,7489,114
California,2020-07-17,7603,114
California,2020-07-18,7702,99
California,2020-07-19,7715,13
California,2020-07-20,7770,55
California,2020-07-21,7888,118
California,2020-07-22,8047,159
California,2020-07-23,8201,154
California,2020-07-24,8337,136
California,2020-07-25,8408,71
California,2020-07-26,8448,40
California,2020-07-27,8494,46
California,2020-07-28,8679,185
California,2020-07-29,8908,229
California,2020-07-30,9026,118
California,2020-07-31,9214,188
California,2020-08-01,9345,131
California,2020-08-02,9396,51
California,2020-08-03,9441,45
California,2020-08-04,9684,243
California,2020-08-05,9808,124
California,2020-08-06,10021,213
California,2020-08-07,10133,112
California,2020-08-08,10307,174
California,2020-08-09,10377,70
California,2020-08-10,10476,99
California,2020-08-11,10523,47
California,2020-08-12,10753,230
California,2020-08-13,10870,117
California,2020-08-14,11148,278
California,2020-08-15,11218,70
California,2020-08-16,11243,25
California,2020-08-17,11296,53
California,2020-08-18,11504,208
California,2020-08-19,11690,186
Colorado,2020-01-22,0,0
Colorado,2020-01-23,0,0
Colorado,2020-01-24,0,0
Colorado,2020-01-25,0,0
Colorado,2020-01-26,0,0
Colorado,2020-01-27,0,0
Colorado,2020-01-28,0,0
Colorado,2020-01-29,0,0
Colorado,2020-01-30,0,0
Colorado,2020-01-31,0,0
Colorado,2020-02-01,0,0
Colorado,2020-02-02,0,0
Colorado,2020-02-03,0,0
Colorado,2020-02-04,0,0
Colorado,2020-02-05,0,0
Colorado,2020-02-06,0,0
Colorado,2020-02-07,0,0
Colorado,2020-02-08,0,0
Colorado,2020-02-09,0,0
Colorado,2020-02-10,0,0
Colorado,2020-02-11,0,0
Colorado,2020-02-12,0,0
Colorado,2020-02-13,0,0
Colorado,2020-02-14,0,0
Colorado,2020-02-15,0,0
Colorado,2020-02-16,0,0
Colorado,2020-02-17,0,0
Colorado,2020-02-18,0,0
Colorado,2020-02-19,0,0
Colorado,2020-02-20,0,0
Colorado,2020-02-21,0,0
Colorado,2020-02-22,0,0
Colorado,2020-02-23,0,0
Colorado,2020-02-24,0,0
Colorado,2020-02-25,0,0
Colorado,2020-02-26,0,0
Colorado,2020-02-27,0,0
Colorado,2020-02-28,0,0
Colorado,2020-02-29,0,0
Colorado,2020-03-01,0,0
Colorado,2020-03-02,0,0
Colorado,2020-03-03,0,0
Colorado,2020-03-04,0,0
Colorado,2020-03-05,0,0
Colorado,2020-03-06,0,0
Colorado,2020-03-07,0,0
Colorado,2020-03-08,0,0
Colorado,2020-03-09,0,0
Colorado,2020-03-10,0,0
Colorado,2020-03-11,0,0
Colorado,2020-03-12,1,1
Colorado,2020-03-13,2,1
Colorado,2020-03-14,2,0
Colorado,2020-03-15,2,0
Colorado,2020-03-16,2,0
Colorado,2020-03-17,3,1
Colorado,2020-03-18,3,0
Colorado,2020-03-19,5,2
Colorado,2020-03-20,5,0
Colorado,2020-03-21,6,1
Colorado,2020-03-22,7,1
Colorado,2020-03-23,7,0
Colorado,2020-03-24,11,4
Colorado,2020-03-25,20,9
Colorado,2020-03-26,19,-1
Colorado,2020-03-27,31,12
Colorado,2020-03-28,44,13
Colorado,2020-03-29,47,3
Colorado,2020-03-30,51,4
Colorado,2020-03-31,69,18
Colorado,2020-04-01,79,10
Colorado,2020-04-02,97,18
Colorado,2020-04-03,111,14
Colorado,2020-04-04,126,15
Colorado,2020-04-05,140,14
Colorado,2020-04-06,150,10
Colorado,2020-04-07,179,29
Colorado,2020-04-08,193,14
Colorado,2020-04-09,226,33
Colorado,2020-04-10,250,24
Colorado,2020-04-11,274,24
Colorado,2020-04-12,289,15
Colorado,2020-04-13,306,17
Colorado,2020-04-14,327,21
Colorado,2020-04-15,354,27
Colorado,2020-04-16,372,18
Colorado,2020-04-17,389,17
Colorado,2020-04-18,411,22
Colorado,2020-04-19,420,9
Colorado,2020-04-20,447,27
Colorado,2020-04-21,483,36
Colorado,2020-04-22,506,23
Colorado,2020-04-23,552,46
Colorado,2020-04-24,674,122
Colorado,2020-04-25,684,10
Colorado,2020-04-26,688,4
Colorado,2020-04-27,706,18
Colorado,2020-04-28,736,30
Colorado,2020-04-29,766,30
Colorado,2020-04-30,777,11
Colorado,2020-05-01,821,44
Colorado,2020-05-02,832,11
Colorado,2020-05-03,842,10
Colorado,2020-05-04,851,9
Colorado,2020-05-05,903,52
Colorado,2020-05-06,919,16
Colorado,2020-05-07,944,25
Colorado,2020-05-08,960,16
Colorado,2020-05-09,967,7
Colorado,2020-05-10,971,4
Colorado,2020-05-11,987,16
Colorado,2020-05-12,1010,23
Colorado,2020-05-13,1062,52
Colorado,2020-05-14,1086,24
Colorado,2020-05-15,1150,64
Colorado,2020-05-16,1192,42
Colorado,2020-05-17,1215,23
Colorado,2020-05-18,1224,9
Colorado,2020-05-19,1257,33
Colorado,2020-05-20,1299,42
Colorado,2020-05-21,1310,11
Colorado,2020-05-22,1324,14
Colorado,2020-05-23,1327,3
Colorado,2020-05-24,1332,5
Colorado,2020-05-25,1333,1
Colorado,2020-05-26,1352,19
Colorado,2020-05-27,1392,40
Colorado,2020-05-28,1421,29
Colorado,2020-05-29,1436,15
Colorado,2020-05-30,1443,7
Colorado,2020-05-31,1445,2
Colorado,2020-06-01,1458,13
Colorado,2020-06-02,1474,16
Colorado,2020-06-03,1494,20
Colorado,2020-06-04,1512,18
Colorado,2020-06-05,1524,12
Colorado,2020-06-06,1527,3
Colorado,2020-06-07,1527,0
Colorado,2020-06-08,1543,16
Colorado,2020-06-09,1553,10
Colorado,2020-06-10,1572,19
Colorado,2020-06-11,1582,10
Colorado,2020-06-12,1582,0
Colorado,2020-06-13,1597,15
Colorado,2020-06-14,1598,1
Colorado,2020-06-15,1605,7
Colorado,2020-06-16,1617,12
Colorado,2020-06-17,1631,14
Colorado,2020-06-18,1638,7
Colorado,2020-06-19,1643,5
Colorado,2020-06-20,1647,4
Colorado,2020-06-21,1647,0
Colorado,2020-06-22,1651,4
Colorado,2020-06-23,1665,14
Colorado,2020-06-24,1667,2
Colorado,2020-06-25,1669,2
Colorado,2020-06-26,1673,4
Colorado,2020-06-27,1674,1
Colorado,2020-06-28,1676,2
Colorado,2020-06-29,1681,5
Colorado,2020-06-30,1690,9
Colorado,2020-07-01,1697,7
Colorado,2020-07-02,1701,4
Colorado,2020-07-03,1701,0
Colorado,2020-07-04,1701,0
Colorado,2020-07-05,1701,0
Colorado,2020-07-06,1691,-10
Colorado,2020-07-07,1696,5
Colorado,2020-07-08,1704,8
Colorado,2020-07-09,1706,2
Colorado,2020-07-10,1724,18
Colorado,2020-07-11,1725,1
Colorado,2020-07-12,1725,0
Colorado,2020-07-13,1727,2
Colorado,2020-07-14,1738,11
Colorado,2020-07-15,1744,6
Colorado,2020-07-16,1745,1
Colorado,2020-07-17,1751,6
Colorado,2020-07-18,1752,1
Colorado,2020-07-19,1752,0
Colorado,2020-07-20,1758,6
Colorado,2020-07-21,1763,5
Colorado,2020-07-22,1771,8
Colorado,2020-07-23,1786,15
Colorado,2020-07-24,1790,4
Colorado,2020-07-25,1794,4
Colorado,2020-07-26,1794,0
Colorado,2020-07-27,1799,5
Colorado,2020-07-28,1807,8
Colorado,2020-07-29,1822,15
Colorado,2020-07-30,1822,0
Colorado,2020-07-31,1838,16
Colorado,2020-08-01,1844,6
Colorado,2020-08-02,1844,0
Colorado,2020-08-03,1844,0
Colorado,2020-08-04,1849,5
Colorado,2020-08-05,1851,2
Colorado,2020-08-06,1852,1
Colorado,2020-08-07,1857,5
Colorado,2020-08-08,1857,0
Colorado,2020-08-09,1858,1
Colorado,2020-08-10,1862,4
Colorado,2020-08-11,1874,12
Colorado,2020-08-12,1875,1
Colorado,2020-08-13,1882,7
Colorado,2020-08-14,1888,6
Colorado,2020-08-15,1896,8
Colorado,2020-08-16,1896,0
Colorado,2020-08-17,1896,0
Colorado,2020-08-18,1899,3
Colorado,2020-08-19,1900,1
Connecticut,2020-01-22,0,0
Connecticut,2020-01-23,0,0
Connecticut,2020-01-24,0,0
Connecticut,2020-01-25,0,0
Connecticut,2020-01-26,0,0
Connecticut,2020-01-27,0,0
Connecticut,2020-01-28,0,0
Connecticut,2020-01-29,0,0
Connecticut,2020-01-30,0,0
Connecticut,2020-01-31,0,0
Connecticut,2020-02-01,0,0
Connecticut,2020-02-02,0,0
Connecticut,2020-02-03,0,0
Connecticut,2020-02-04,0,0
Connecticut,2020-02-05,0,0
Connecticut,2020-02-06,0,0
Connecticut,2020-02-07,0,0
Connecticut,2020-02-08,0,0
Connecticut,2020-02-09,0,0
Connecticut,2020-02-10,0,0
Connecticut,2020-02-11,0,0
Connecticut,2020-02-12,0,0
Connecticut,2020-02-13,0,0
Connecticut,2020-02-14,0,0
Connecticut,2020-02-15,0,0
Connecticut,2020-02-16,0,0
Connecticut,2020-02-17,0,0
Connecticut,2020-02-18,0,0
Connecticut,2020-02-19,0,0
Connecticut,2020-02-20,0,0
Connecticut,2020-02-21,0,0
Connecticut,2020-02-22,0,0
Connecticut,2020-02-23,0,0
Connecticut,2020-02-24,0,0
Connecticut,2020-02-25,0,0
Connecticut,2020-02-26,0,0
Connecticut,2020-02-27,0,0
Connecticut,2020-02-28,0,0
Connecticut,2020-02-29,0,0
Connecticut,2020-03-01,0,0
Connecticut,2020-03-02,0,0
Connecticut,2020-03-03,0,0
Connecticut,2020-03-04,0,0
Connecticut,2020-03-05,0,0
Connecticut,2020-03-06,0,0
Connecticut,2020-03-07,0,0
Connecticut,2020-03-08,0,0
Connecticut,2020-03-09,0,0
Connecticut,2020-03-10,0,0
Connecticut,2020-03-11,0,0
Connecticut,2020-03-12,0,0
Connecticut,2020-03-13,0,0
Connecticut,2020-03-14,0,0
Connecticut,2020-03-15,0,0
Connecticut,2020-03-16,0,0
Connecticut,2020-03-17,0,0
Connecticut,2020-03-18,1,1
Connecticut,2020-03-19,3,2
Connecticut,2020-03-20,4,1
Connecticut,2020-03-21,4,0
Connecticut,2020-03-22,8,4
Connecticut,2020-03-23,10,2
Connecticut,2020-03-24,12,2
Connecticut,2020-03-25,19,7
Connecticut,2020-03-26,21,2
Connecticut,2020-03-27,27,6
Connecticut,2020-03-28,33,6
Connecticut,2020-03-29,34,1
Connecticut,2020-03-30,36,2
Connecticut,2020-03-31,69,33
Connecticut,2020-04-01,85,16
Connecticut,2020-04-02,112,27
Connecticut,2020-04-03,131,19
Connecticut,2020-04-04,165,34
Connecticut,2020-04-05,189,24
Connecticut,2020-04-06,206,17
Connecticut,2020-04-07,277,71
Connecticut,2020-04-08,326,49
Connecticut,2020-04-09,380,54
Connecticut,2020-04-10,448,68
Connecticut,2020-04-11,494,46
Connecticut,2020-04-12,554,60
Connecticut,2020-04-13,602,48
Connecticut,2020-04-14,671,69
Connecticut,2020-04-15,868,197
Connecticut,2020-04-16,971,103
Connecticut,2020-04-17,1036,65
Connecticut,2020-04-18,1086,50
Connecticut,2020-04-19,1127,41
Connecticut,2020-04-20,1331,204
Connecticut,2020-04-21,1423,92
Connecticut,2020-04-22,1544,121
Connecticut,2020-04-23,1639,95
Connecticut,2020-04-24,1767,128
Connecticut,2020-04-25,1865,98
Connecticut,2020-04-26,1924,59
Connecticut,2020-04-27,2012,88
Connecticut,2020-04-28,2087,75
Connecticut,2020-04-29,2169,82
Connecticut,2020-04-30,2257,88
Connecticut,2020-05-01,2339,82
Connecticut,2020-05-02,2436,97
Connecticut,2020-05-03,2436,0
Connecticut,2020-05-04,2556,120
Connecticut,2020-05-05,2633,77
Connecticut,2020-05-06,2718,85
Connecticut,2020-05-07,2797,79
Connecticut,2020-05-08,2874,77
Connecticut,2020-05-09,2932,58
Connecticut,2020-05-10,2967,35
Connecticut,2020-05-11,3008,41
Connecticut,2020-05-12,3041,33
Connecticut,2020-05-13,3125,84
Connecticut,2020-05-14,3219,94
Connecticut,2020-05-15,3285,66
Connecticut,2020-05-16,3339,54
Connecticut,2020-05-17,3408,69
Connecticut,2020-05-18,3450,42
Connecticut,2020-05-19,3472,22
Connecticut,2020-05-20,3529,57
Connecticut,2020-05-21,3583,54
Connecticut,2020-05-22,3637,54
Connecticut,2020-05-23,3675,38
Connecticut,2020-05-24,3693,18
Connecticut,2020-05-25,3742,49
Connecticut,2020-05-26,3769,27
Connecticut,2020-05-27,3803,34
Connecticut,2020-05-28,3826,23
Connecticut,2020-05-29,3868,42
Connecticut,2020-05-30,3912,44
Connecticut,2020-05-31,3944,32
Connecticut,2020-06-01,3970,26
Connecticut,2020-06-02,3972,2
Connecticut,2020-06-03,3989,17
Connecticut,2020-06-04,4007,18
Connecticut,2020-06-05,4038,31
Connecticut,2020-06-06,4055,17
Connecticut,2020-06-07,4071,16
Connecticut,2020-06-08,4084,13
Connecticut,2020-06-09,4097,13
Connecticut,2020-06-10,4120,23
Connecticut,2020-06-11,4146,26
Connecticut,2020-06-12,4159,13
Connecticut,2020-06-13,4186,27
Connecticut,2020-06-14,4201,15
Connecticut,2020-06-15,4204,3
Connecticut,2020-06-16,4210,6
Connecticut,2020-06-17,4219,9
Connecticut,2020-06-18,4226,7
Connecticut,2020-06-19,4238,12
Connecticut,2020-06-20,4251,13
Connecticut,2020-06-21,4260,9
Connecticut,2020-06-22,4263,3
Connecticut,2020-06-23,4277,14
Connecticut,2020-06-24,4287,10
Connecticut,2020-06-25,4298,11
Connecticut,2020-06-26,4307,9
Connecticut,2020-06-27,4311,4
Connecticut,2020-06-28,4316,5
Connecticut,2020-06-29,4320,4
Connecticut,2020-06-30,4322,2
Connecticut,2020-07-01,4324,2
Connecticut,2020-07-02,4326,2
Connecticut,2020-07-03,4335,9
Connecticut,2020-07-04,4335,0
Connecticut,2020-07-05,4335,0
Connecticut,2020-07-06,4338,3
Connecticut,2020-07-07,4338,0
Connecticut,2020-07-08,4343,5
Connecticut,2020-07-09,4348,5
Connecticut,2020-07-10,4348,0
Connecticut,2020-07-11,4348,0
Connecticut,2020-07-12,4348,0
Connecticut,2020-07-13,4371,23
Connecticut,2020-07-14,4372,1
Connecticut,2020-07-15,4380,8
Connecticut,2020-07-16,4389,9
Connecticut,2020-07-17,4396,7
Connecticut,2020-07-18,4396,0
Connecticut,2020-07-19,4396,0
Connecticut,2020-07-20,4406,10
Connecticut,2020-07-21,4406,0
Connecticut,2020-07-22,4406,0
Connecticut,2020-07-23,4410,4
Connecticut,2020-07-24,4413,3
Connecticut,2020-07-25,4413,0
Connecticut,2020-07-26,4413,0
Connecticut,2020-07-27,4418,5
Connecticut,2020-07-28,4423,5
Connecticut,2020-07-29,4425,2
Connecticut,2020-07-30,4431,6
Connecticut,2020-07-31,4432,1
Connecticut,2020-08-01,4432,0
Connecticut,2020-08-02,4432,0
Connecticut,2020-08-03,4437,5
Connecticut,2020-08-04,4437,0
Connecticut,2020-08-05,4437,0
Connecticut,2020-08-06,4437,0
Connecticut,2020-08-07,4441,4
Connecticut,2020-08-08,4441,0
Connecticut,2020-08-09,4441,0
Connecticut,2020-08-10,4444,3
Connecticut,2020-08-11,4444,0
Connecticut,2020-08-12,4450,6
Connecticut,2020-08-13,4450,0
Connecticut,2020-08-14,4453,3
Connecticut,2020-08-15,4453,0
Connecticut,2020-08-16,4453,0
Connecticut,2020-08-17,4456,3
Connecticut,2020-08-18,4456,0
Connecticut,2020-08-19,4457,1
Delaware,2020-01-22,0,0
Delaware,2020-01-23,0,0
Delaware,2020-01-24,0,0
Delaware,2020-01-25,0,0
Delaware,2020-01-26,0,0
Delaware,2020-01-27,0,0
Delaware,2020-01-28,0,0
