id,dcbt,age,female,salary,exp,score,hq,claims
48277,0,38.817184,1,1.3305914,.58766526,3.7636776,0,751.66235
48278,0,40.828606,0,14.005205,9.7404089,9.244976,0,562.35266
48279,0,63.251995,1,1.0475553,14.267237,10.975598,0,1164.1813
48280,0,46.874218,0,.90335101,18.611631,7.0601811,0,595.35883
48281,1,56.413975,1,14.704178,10.615666,4.5746217,0,774.22272
48282,0,54.821064,1,18.121281,11.767271,3.901803,1,1064.7316
48283,0,31.916416,1,.20352209,16.906387,7.833045,0,662.68207
48284,0,49.011074,1,3.0871649,2.4887033,4.7985401,0,743.11383
48285,0,47.963455,0,11.351775,16.573332,1.3487226,0,540.3512
48286,0,39.326736,0,12.84293,6.600925,10.048161,0,467.1514
48287,0,30.776621,0,.27272388,9.2526102,1.4986775,1,128.31749
48288,0,67.575203,1,10.659529,21.030449,7.9879656,0,1282.496
48289,0,49.84523,1,1.948805,.61073589,5.6188822,0,833.09784
48290,0,19.626085,1,10.534435,14.344577,10.390244,1,515.51239
48291,0,37.248409,0,.25944382,7.617342,6.6058683,0,479.5636
48292,0,45.56757,1,7.6192079,8.1428776,5.4765425,0,757.49792
48293,0,37.34906,0,7.4281521,6.8631883,10.030869,0,448.59387
48294,0,25.516106,1,24.57052,13.684649,8.7834892,0,660.21112
48295,0,39.188225,0,2.0222759,2.1655662,7.5940261,0,380.58585
48296,0,51.90657,1,5.3234119,8.2303238,.72223705,0,924.32532
48297,0,46.39312,1,3.0578415,9.8561707,9.6957865,0,815.87439
48298,0,44.582394,1,8.1478453,11.641636,2.3221545,0,944.37207
48299,0,44.265125,1,16.154631,6.4722333,2.2821119,0,850.32489
48300,0,28.352032,1,1.6138016,7.4763889,3.2732632,0,456.50677
48301,0,53.592529,1,2.1063001,12.561436,10.460049,0,812.68561
48302,0,59.361519,1,17.85166,10.308674,9.6215572,0,1093.886
48303,0,41.168297,1,4.5405798,8.5548563,2.0471134,0,949.33728
48304,0,59.890491,1,1.5102873,.05466114,2.8849719,0,1022.2977
48305,0,46.042633,1,6.6415896,12.479906,.28861579,0,689.31134
48306,0,64.835701,0,12.336296,14.514115,10.313481,0,797.70844
48307,0,35.950729,0,13.279002,10.274203,7.413208,0,601.02747
48308,0,47.808216,0,1.9960303,3.4989774,6.5679893,0,411.30801
48309,0,33.981407,1,3.2406733,8.3193302,7.5854168,0,686.66211
48310,0,37.906948,1,5.1699076,1.6237221,2.0280993,0,565.55359
48311,0,32.188629,1,8.1173878,.52357078,9.9038696,1,654.33917
48312,0,35.181774,0,4.014298,12.161719,2.9052105,0,307.31674
48313,0,60.376694,1,1.6471125,13.900238,9.7213154,1,1187.2607
48314,0,33.790478,0,15.828248,15.943525,5.9863949,0,373.89148
48315,1,45.258793,1,2.3108118,15.36316,6.5677156,0,550.90485
48316,0,40.221958,1,5.0766597,12.204752,7.6656518,0,980.80811
48317,0,25.122431,0,6.9276814,13.886545,6.2638578,0,150.96242
48318,0,45.499229,0,14.58362,11.444254,4.7545543,0,485.80725
48319,0,44.628891,1,9.5275993,15.844237,1.0902479,0,784.31897
48320,0,61.417564,1,2.3916352,16.069727,7.5639563,0,1031.686
48321,0,77.246643,1,14.108513,10.386711,10.614594,0,1307.0887
48322,0,48.025185,1,6.2429352,22.36718,8.8931503,0,923.79968
48323,0,55.635017,1,9.123868,15.248236,2.3062954,0,856.21698
48324,0,31.714767,1,2.7132401,20.373907,-.21711196,0,641.75555
48325,0,41.597095,0,20.918171,8.9388275,8.0042124,0,849.61499
48326,0,47.691936,1,7.7213826,7.0364389,1.0968322,0,780.8382
48327,0,35.688766,0,1.6411731,15.45891,2.0915124,0,325.45316
48328,0,37.422897,1,24.459248,3.948597,3.3471973,0,812.4671
48329,0,41.661297,1,10.605699,4.8591161,2.2920749,1,878.40369
48330,0,18.000076,0,4.155973,9.0435381,6.1280942,0,0
48331,0,48.492203,1,2.6786284,14.70654,10.110382,0,850.79474
48332,0,27.709116,1,3.5550704,10.466396,8.0165472,0,688.26471
48333,0,47.274364,1,2.1628468,6.8240185,1.203808,0,747.14185
48334,0,34.464153,1,8.3768959,10.986319,4.8542495,0,614.51398
48335,0,43.700787,1,15.850291,9.8049469,4.1572623,0,862.13947
48336,0,55.656448,1,11.171946,4.6132998,1.9919523,0,1063.2478
48337,0,30.325489,1,4.6522985,9.4863873,2.6454113,0,528.76697
48338,0,18.004505,1,4.3750334,8.2299929,6.3593969,0,332.85132
48339,0,30.053442,0,1.5721438,14.416413,7.7001982,0,280.95731
48340,0,64.374168,1,7.7185121,4.2228556,3.390424,0,1139.2632
48341,0,45.74398,1,20.011909,4.2477984,13.7468,0,891.38159
48342,0,53.793442,1,18.008219,10.333879,1.7504249,1,1270.577
48343,0,26.107048,0,1.4762855,8.014863,1.6918066,1,328.14227
48344,0,50.110912,0,8.6919069,3.9650207,.81579536,1,656.59332
48345,0,45.669685,0,3.163934,11.148005,7.8385549,0,450.08051
48346,0,25.163704,0,.65558201,13.158107,5.5057025,0,232.42125
48347,1,49.488003,1,14.535879,22.914761,8.0248175,0,876.97113
48348,0,59.23056,1,5.054841,23.042961,11.545409,0,963.10156
48349,0,60.311855,0,2.7342753,21.666494,5.2509594,0,746.07941
48350,0,40.933975,1,.14408849,1.651176,10.58404,0,719.97076
48351,0,26.024639,0,3.2334933,2.6127465,-.45524999,1,242.06659
48352,0,51.395924,0,.057562996,14.475272,8.952652,0,687.18561
48353,0,50.807625,0,4.3082266,11.265244,9.7117453,0,444.61963
48354,0,46.556328,1,3.621979,3.4705114,8.308073,0,829.34839
48355,0,30.671959,1,.81923908,2.4025443,3.4066923,0,707.51563
48356,0,46.468822,1,.91888958,13.653534,4.2907386,1,839.69641
48357,0,50.618004,0,5.4486594,.35179684,9.5850143,0,554.11737
48358,0,36.758823,0,8.4213533,16.3771,.37696582,0,97.93956
48359,0,73.278099,0,.60890234,3.6586821,11.645727,1,994.37628
48360,0,40.164864,0,1.3584477,21.421677,10.830758,0,535.71338
48361,0,21.453615,1,16.496017,3.7503984,2.135052,0,461.60431
48362,0,35.932007,0,3.6375868,3.7409308,10.362555,0,443.34155
48363,0,41.518108,0,5.4362307,21.422169,6.0848465,0,492.97412
48364,0,53.925652,1,9.1830521,17.450897,10.00358,0,1154.5812
48365,0,54.657452,1,.62896156,5.6847291,9.6145573,0,894.81915
48366,0,31.738359,1,8.2088938,17.074905,4.7143259,0,482.82211
48367,0,29.95348,0,2.4628613,12.4292,8.2735195,0,364.94479
48368,0,57.107998,1,29.497314,6.5591378,7.7855048,1,1129.5424
48369,0,28.762354,1,.35598153,2.8336723,.70951718,0,405.84012
48370,0,31.274759,1,19.127102,2.7724118,7.1870627,0,730.76288
48371,1,58.682823,0,24.685318,4.9719849,10.655719,1,826.50275
48372,0,26.154835,0,18.131668,2.5558872,4.6174359,0,334.07364
48373,0,41.722763,0,6.5165348,13.30801,2.1406181,0,406.11749
48374,0,32.631294,0,21.181536,15.396716,5.8319306,0,239.0724
48375,0,40.104351,1,4.793087,16.946091,5.9231834,0,717.36798
48376,0,36.545029,1,1.1210285,5.40661,6.4507842,0,684.74237
48377,0,33.594582,0,3.6920598,11.176477,2.6100731,0,436.73138
48378,0,59.152195,0,.069014043,4.0562911,2.4123926,1,847.68866
48379,0,35.379799,1,.71873903,17.963068,.58743459,0,550.39124
48380,1,65.256721,0,3.3144126,19.127726,6.6321602,0,530.87463
48381,0,35.192276,0,.96297842,22.050995,5.9734359,0,162.52365
48382,0,59.320877,0,5.1863637,23.828772,9.2649155,0,844.56342
48383,0,65.154694,0,3.8898635,7.7949018,6.9380379,0,987.02417
48384,0,34.669353,0,2.5412412,10.136032,2.4386377,0,302.29001
48385,0,37.380939,0,32.199989,16.057161,3.8914504,0,358.61133
48386,0,22.190798,0,.93199724,2.8281815,7.6865611,0,102.56437
48387,0,42.638359,0,2.5256014,.16508891,.68612874,0,316.84967
48388,0,38.465153,0,31.300049,15.910535,5.4951086,0,568.78296
48389,0,32.264938,1,6.4956994,3.1580868,3.6416433,0,581.44238
48390,1,37.068951,0,.51139683,17.801517,8.1369171,0,224.84715
48391,0,37.307865,0,1.3073814,9.4982271,4.2369633,0,406.63937
48392,0,31.691168,0,1.4058576,13.570695,.62118632,1,347.10352
48393,0,73.684891,1,4.262073,5.4723601,6.026001,0,1383.0219
48394,1,37.10461,0,8.0298491,15.355884,4.5188475,0,49.581463
48395,0,45.59819,0,.60271591,12.746432,8.1876745,1,660.51263
48396,0,23.527346,1,3.7419944,12.038268,5.2608471,0,514.43268
48397,0,36.449085,0,10.804051,15.559808,3.0743837,1,355.62347
48398,0,45.062141,1,2.1598177,15.952656,.82657731,1,886.21613
48399,0,57.860428,0,3.164835,10.536225,10.24738,0,657.8689
48400,0,51.686539,0,17.877403,4.5027142,2.5167534,0,649.39801
48401,0,34.381443,1,12.183042,18.561256,.51649493,0,367.74103
48402,0,40.513271,0,16.779436,22.061634,1.7425865,0,651.83807
48403,0,47.775269,0,7.505826,15.772338,7.4713836,0,385.70847
48404,0,53.895161,1,.43233898,6.9437966,7.6480069,0,609.33112
48405,0,31.782578,1,12.052119,8.5653086,2.1068282,1,810.625
48406,0,37.574795,0,12.07903,13.926994,4.263598,0,513.41046
48407,0,48.137836,0,1.9464626,1.9887401,2.3776333,0,498.35773
48408,0,34.945328,1,.11878375,18.717783,6.1061559,0,737.92975
48409,0,38.37418,0,3.9430406,10.050133,9.2059193,0,431.6347
48410,0,32.428452,0,8.814414,4.323873,7.3327055,0,281.41187
48411,1,36.379589,0,8.2351065,17.181425,7.3011141,0,256.01285
48412,0,41.775345,1,7.6414452,14.799196,6.2016625,0,827.49506
48413,0,65.096855,1,12.256333,8.6723118,8.2256632,0,1236.1346
48414,0,52.53648,0,.4050768,2.0526903,8.5377111,0,529.62213
48415,0,46.204433,1,8.0377283,14.217476,3.7675965,0,716.36536
48416,0,35.589638,1,4.8942432,2.4195654,9.4985008,0,632.2962
48417,1,72.123497,0,8.1519604,28.853254,7.9641204,0,742.27515
48418,0,33.374332,1,12.166041,18.562813,8.7155371,1,712.94568
48419,0,33.026314,1,1.8616488,20.870255,7.2119818,0,473.55933
48420,0,34.153248,1,13.149338,4.6402736,2.8387146,1,682.80908
48421,0,29.758047,1,3.1000147,10.904888,10.391592,0,706.95544
48422,0,39.786663,0,.44598606,10.812805,8.0675402,0,190.09773
48423,1,59.188202,0,12.590152,24.557644,9.7996216,1,805.72162
48424,0,29.049057,1,6.4203305,17.585661,10.661015,0,682.49451
48425,0,39.548512,1,4.9174576,8.2389584,4.0121813,1,1090.1914
48426,0,37.943436,1,8.2220478,20.055063,6.0744643,0,720.39014
48427,0,34.047836,0,15.606303,17.493338,11.475403,0,389.83237
48428,1,55.146595,0,1.1810421,22.142654,6.1492014,1,613.81396
48429,0,39.537567,1,1.4289968,5.4521976,5.6546617,1,864.39978
48430,0,41.394695,1,1.3465312,3.0135357,3.7314794,1,889.09015
48431,0,49.742317,1,6.5051417,9.62428,7.3731761,0,887.41882
48432,0,61.630455,0,.74381751,10.796995,11.704644,1,799.99438
48433,0,23.47677,0,.11430872,14.355912,9.0882483,0,213.34279
48434,0,35.258965,1,1.193454,4.4307456,5.5628405,0,500.91229
48435,0,59.501122,0,3.8003309,20.22077,5.2378707,0,719.30389
48436,0,34.443501,1,2.6889181,8.880846,4.5767813,0,483.06677
48437,0,44.310246,0,1.4624211,5.5600471,5.5090876,0,430.77167
48438,0,47.434586,1,3.3846588,12.097008,5.7868299,0,696.47748
48439,0,60.550644,1,2.0651903,8.7010326,10.843112,0,1038.9835
48440,0,36.916786,0,2.4722326,10.066525,6.2024126,0,507.39987
48441,0,41.442673,0,2.0843928,11.23265,4.1347713,1,384.07053
48442,0,24.581671,1,20.600397,19.598227,2.6818933,0,470.40305
48443,0,53.514378,0,.040125072,2.191653,7.7935686,0,680.66718
48444,0,39.1759,0,17.807739,9.207901,5.1165285,0,439.64648
48445,0,42.882996,1,1.8107418,14.174911,5.6152277,0,726.82263
48446,1,55.497295,1,14.377808,4.0647674,5.643034,0,909.32233
48447,0,32.165878,0,.68467599,2.027545,1.8126351,0,201.10538
48448,0,43.943958,0,11.780637,13.745459,4.0840573,0,484.80045
48449,1,60.479248,1,4.3282752,13.477752,7.5540104,1,889.37134
48450,0,60.70715,1,4.0374398,6.936173,9.4262142,0,966.66077
48451,0,30.388496,1,.35154435,10.959547,9.8991213,0,652.64258
48452,0,59.827194,0,1.5923203,16.009773,10.2355,0,628.25275
48453,0,45.964954,1,10.552117,28.33552,3.7436969,0,865.85114
48454,1,42.159458,0,2.5932772,17.891691,6.8404975,0,250.84557
48455,0,49.480957,1,3.848685,17.706764,4.6442285,0,603.74646
48456,0,32.050316,1,6.229599,22.066965,7.9111614,0,576.39227
48457,0,36.433422,0,7.4146852,14.092506,9.3251486,0,521.59961
48458,0,40.719395,0,1.8206034,8.7818918,4.9483666,0,351.2301
48459,0,67.90905,0,21.058506,6.5150299,6.4227815,0,790.69757
48460,0,62.543465,1,7.4867873,2.9513249,6.7551956,0,1392.7797
48461,0,34.716133,1,13.301105,16.605047,10.05385,0,721.91119
48462,0,45.015697,0,6.6729541,20.255356,8.0986052,0,442.3165
48463,0,43.73914,0,.21032976,8.3890495,3.8963187,1,484.65848
48464,0,40.609032,0,.78716451,7.7671328,5.7139478,0,329.93515
48465,0,18.80485,1,.43838078,9.5416203,4.7964172,0,376.9664
48466,0,41.39011,0,1.0893332,16.45299,4.4656849,0,402.03641
48467,0,39.341244,0,1.2742125,14.245708,.95246977,0,423.6842
48468,0,36.453728,1,.45623419,10.377579,7.2654028,0,673.19574
48469,0,38.452919,0,.049827211,16.465504,7.484911,0,370.15643
48470,0,41.760117,0,1.1529512,11.528417,9.4355021,1,456.64282
48471,0,43.267197,1,10.225999,17.736456,6.8006377,0,840.27203
48472,0,55.642075,1,6.0964265,5.5433011,5.9023728,0,920.45111
48473,0,35.287151,0,4.0056257,9.6685343,3.7682095,0,265.36661
48474,1,37.238075,1,.056179758,15.083552,7.5660772,0,534.65204
48475,0,34.135071,0,1.419865,13.300591,-5.5437799,0,308.84763
48476,0,53.070004,1,14.152143,16.143517,8.1010094,0,1208.8379
48477,0,50.12999,1,8.0419693,11.183046,9.1755362,1,1083.412
48478,0,57.155487,1,2.5549216,4.4359055,5.5978646,0,1038.4799
48479,0,38.930847,0,4.7523174,10.400178,5.46064,1,646.26813
48480,0,24.510662,0,8.7587938,16.693659,6.7326331,0,198.12157
48481,0,58.444542,1,6.1269579,.88771099,4.1744814,0,1048.8787
48482,0,38.609745,0,4.0912123,15.065006,8.2767181,0,537.12695
48483,0,29.920759,1,1.2195992,15.450196,4.5038695,0,489.35254
48484,0,27.60998,0,3.6757991,12.923286,4.6574225,0,40.166374
48485,0,51.760735,0,.88031596,18.884958,1.8741937,0,526.22894
48486,0,34.911648,1,.26604971,14.42518,.17693394,0,432.95743
48487,0,33.870258,0,.12108862,14.634134,2.2291601,1,187.52908
48488,0,43.546619,0,6.6978235,13.479507,5.2399912,0,473.18439
48489,1,46.292076,1,20.016594,17.443565,7.0432725,0,707.80219
48490,0,49.409267,1,3.6392915,21.276033,6.1565967,0,956.95795
48491,0,45.635201,0,.42606246,13.433319,3.6522074,0,361.80057
48492,0,58.814419,1,.61051863,3.7777195,12.38074,0,1229.2118
48493,0,29.851772,0,2.3964174,1.9241774,2.4371982,0,119.50781
48494,0,46.531029,1,1.9534348,14.023985,-.1033624,0,769.14246
48495,0,38.24577,1,4.8483949,1.8489462,5.9679885,0,765.88831
48496,0,44.372665,1,5.9157524,9.6953173,2.1327226,0,745.27863
48497,0,22.810621,1,14.10753,12.169317,8.3257589,0,537.94019
48498,0,54.735092,1,1.2037557,6.2851639,2.2997541,1,884.98663
48499,0,27.709936,1,4.0099859,5.4509058,5.8266587,1,589.14862
48500,0,36.570568,1,10.335858,2.0604305,-.35689998,0,648.69275
48501,1,48.233105,1,1.3948095,31.413254,2.6255765,0,781.04834
48502,0,56.309284,1,8.6358938,13.047701,4.9098191,0,975.67493
48503,0,42.758305,1,1.6293046,10.04315,2.0727806,0,381.24246
48504,0,28.07218,1,.28408459,16.987967,5.5162768,0,576.85559
48505,0,36.627922,1,1.0926914,22.591499,8.8535576,0,648.80231
48506,0,65.906639,0,2.9378557,12.545753,-.40560013,0,719.55182
48507,0,42.429253,0,1.6295679,9.5606117,5.8861938,0,277.31561
48508,0,44.710274,0,1.4294481,14.806917,-1.060823,0,211.96037
48509,0,37.4361,1,1.5005571,11.447061,4.8984489,0,601.37366
48510,1,49.995285,0,2.1308041,9.8515253,6.2890568,1,498.1239
48511,0,60.807152,1,.60422832,8.2961884,4.8974819,1,913.37897
48512,0,31.873522,1,4.0350704,7.0123086,7.9953895,0,598.98645
48513,1,32.046482,0,18.527697,5.2042384,6.1075177,0,184.44359
48514,0,46.644714,0,.08465898,4.956202,8.3931789,0,460.34714
48515,0,56.447887,0,5.5174308,15.493362,6.4518871,0,466.83908
48516,0,51.333542,1,6.0837126,4.0804229,5.5703907,0,922.22961
48517,0,19.984875,0,.43029532,14.33773,9.1788225,0,250.06474
48518,0,56.445892,1,1.3034419,7.696228,5.4532628,0,793.70795
48519,1,54.069691,0,19.831491,31.979149,8.1907511,0,690.46851
48520,0,47.726429,1,18.104189,9.898097,6.9006848,0,997.41522
48521,1,37.500511,0,7.4152908,17.660387,6.0679212,1,154.94904
48522,0,28.435732,0,3.1550567,6.8257055,3.4891489,0,234.74593
48523,0,37.788151,1,.22662303,15.499108,9.7353525,1,805.10931
48524,0,51.660995,0,4.9764357,9.8813391,1.067757,0,458.00443
48525,0,56.027855,0,7.1888604,18.000013,2.4891589,0,739.93878
48526,0,30.189411,0,8.8627815,5.5485892,4.3818297,0,260.91806
48527,0,44.693966,0,.17243546,7.3263597,5.284236,0,470.60443
48528,1,61.680885,1,3.3566482,21.381104,7.6746106,0,1007.4098
48529,0,55.942616,0,5.2074275,18.631861,7.3963323,0,581.20642
48530,0,37.352928,1,1.4008991,17.4991,6.9628301,0,616.23212
48531,0,39.715572,1,.46445626,23.058102,8.2035742,0,628.28052
48532,0,36.809601,0,13.746004,11.824973,5.9885702,0,315.37436
48533,0,47.474037,0,.94167924,9.8525953,.07900475,0,280.33646
48534,0,49.089382,0,17.285412,15.726394,5.9941187,0,589.97058
48535,0,35.995667,0,10.884025,28.275867,8.2528582,0,154.47192
48536,0,28.511467,0,6.4629998,18.874575,-.55912244,1,401.14993
48537,0,43.295349,0,1.7824328,12.64241,6.4119277,0,429.5087
48538,0,43.424969,1,.31751186,.94668549,-.055914879,0,728.21942
48539,0,35.178211,1,3.8184454,.35904041,4.1855679,0,435.73233
48540,0,18.08012,1,.43776187,8.2859221,6.3071594,1,760.49799
48541,0,41.220768,1,5.2122636,11.450998,4.2322226,0,685.67328
48542,0,37.420628,0,12.755342,10.421889,5.2143936,0,435.22177
48543,0,63.980465,1,2.6788597,19.817589,1.4289715,0,1094.6055
48544,0,52.590885,0,.1832123,16.677679,.50528783,1,571.55347
48545,0,21.479429,0,1.0314132,8.7629261,7.8203535,0,250.05716
48546,0,38.663227,0,5.7911921,10.679095,4.505425,0,475.90668
48547,1,31.046686,0,5.0110373,11.742155,11.550221,0,158.27531
48548,0,41.020695,1,1.9546268,14.914501,3.6763146,0,579.48267
48549,0,37.630608,1,3.8744888,14.22976,6.2783642,0,757.16754
48550,0,42.283367,1,1.7756464,16.710567,4.1741829,0,767.40527
48551,0,28.738182,1,5.7047982,7.7025604,7.9025679,0,489.63779
48552,0,27.452459,1,7.3468003,8.6562061,-1.1628892,0,555.98602
48553,0,46.963833,1,4.2219973,.55019033,8.6695118,1,974.78516
48554,0,53.899124,1,.64264977,18.488174,8.3459997,0,1012.6686
48555,0,51.819653,0,2.6585383,12.48843,7.7972145,0,766.9516
48556,0,32.622482,0,1.1833397,22.029854,4.7899756,0,241.36504
48557,0,55.93388,0,1.164367,19.350132,2.1011379,0,579.76056
48558,0,39.120945,0,8.9780846,14.188145,6.6563578,0,368.54138
48559,0,37.255875,0,8.5370264,15.668548,4.9813051,0,288.07004
48560,0,47.848675,0,2.4541976,7.3280191,5.6374345,0,343.57339
48561,0,54.298786,0,7.7279625,2.4407012,3.2996225,0,569.97321
48562,0,37.547504,0,.084266692,16.339323,9.8186922,0,260.15079
48563,0,31.423363,0,5.662385,10.216515,9.0668001,0,257.40118
48564,1,53.621956,1,4.2749944,16.115294,3.5498457,0,631.6897
48565,1,47.664841,1,21.331577,15.311884,2.9407778,1,762.06177
48566,0,24.330482,1,9.2431803,4.3151731,3.9071159,0,632.31085
48567,0,25.870628,0,13.168569,.75839132,8.5965157,0,210.06004
48568,0,38.722141,1,1.5084734,15.346204,5.9877496,1,772.25061
48569,1,50.517872,0,7.1845818,16.003805,4.6731095,1,409.80292
48570,0,41.429657,0,2.5520675,6.2580438,9.7049522,0,456.1235
48571,0,43.288971,0,.69439584,15.749418,14.003111,1,483.82898
48572,0,58.140224,1,1.2069225,8.4718084,7.2009621,0,808.87823
48573,0,44.044369,0,13.23764,9.121274,9.094079,0,581.1275
48574,0,51.938759,0,2.43343,7.2296801,7.96139,0,736.61444
48575,0,35.283031,1,11.674706,8.4791641,2.7291174,0,645.01508
48576,0,51.553276,0,20.26569,1.606312,6.1410112,0,675.75311
48577,0,49.642189,1,.83146381,13.510404,10.993927,0,813.30115
48578,0,46.983582,1,1.0698334,14.25665,.93744123,0,767.27472
48579,0,26.285458,1,3.9333937,21.553699,6.8488851,0,629.52673
48580,0,47.860855,1,8.7746134,15.202968,6.9924946,1,852.49506
48581,0,43.407169,0,5.0569639,1.14931,8.7474804,0,433.61481
48582,0,36.060841,1,2.0210707,15.634922,1.8787435,1,708.28406
48583,0,60.797791,0,10.298805,13.225326,10.039592,0,948.88074
48584,1,53.163475,0,6.5417962,3.9305911,5.0096893,0,379.54892
48585,0,43.242279,0,.96165395,10.974556,11.597919,0,544.599
48586,1,50.041412,0,3.3512986,12.475209,8.8317413,1,467.7991
48587,0,49.495934,0,9.6171799,9.3042212,8.2005968,0,428.15909
48588,0,57.239723,0,17.208349,2.3858786,2.8761723,0,791.19684
48589,0,75.769592,0,4.0657682,2.1541846,7.1246777,0,899.46472
48590,0,23.098162,0,3.1434364,12.115958,8.2012177,0,133.23199
48591,0,47.755058,1,2.832583,8.261919,6.9193053,0,870.98401
48592,0,29.113041,0,14.346048,5.3547306,3.7374318,0,130.41647
48593,0,28.851755,0,7.4168062,17.582188,8.0093842,0,278.61948
48594,0,50.637535,0,5.0566092,16.656319,3.7274284,0,475.34848
48595,0,38.300205,0,1.8532593,16.484453,-1.4062899,0,422.74136
48596,0,41.815174,1,.428074,8.5083809,.089479804,0,785.495
48597,0,56.25412,1,24.033863,24.908928,6.7081537,0,1171.5154
48598,0,49.862087,1,4.1780763,14.818574,-.010508086,0,759.99872
48599,0,29.323036,0,6.7094321,12.681207,6.0242801,0,184.80095
48600,0,65.137436,1,.44410539,9.9318314,3.7120152,0,1129.8518
48601,0,53.985142,1,6.8912325,7.0216427,5.3440218,0,1021.6537
48602,0,38.505985,0,16.283785,19.572802,4.3112636,0,354.66705
48603,1,52.367401,1,4.073133,10.569358,4.6729059,0,752.00183
48604,0,40.796299,1,3.5035791,17.849768,8.6054258,0,796.05072
48605,0,42.876781,1,10.045621,.72209084,1.4486639,0,727.58734
48606,0,38.125732,0,3.5246115,13.799346,.93543208,0,239.4502
48607,0,36.883503,0,7.9483752,14.546325,8.3072004,0,405.39728
48608,0,42.720154,1,5.0540214,5.7313809,3.8694906,0,822.36823
48609,0,26.750252,1,1.5882744,10.466191,8.9329023,0,512.65381
48610,0,41.122036,0,6.7016191,5.6823153,3.3609719,0,485.12689
48611,0,41.148865,0,10.639728,10.702598,9.1079903,0,436.41742
48612,0,59.176373,1,1.3033164,15.688463,9.0576153,0,1083.5579
48613,0,39.44743,0,1.6470993,14.140231,6.8904648,0,364.87427
48614,0,34.948822,0,12.373976,12.354377,7.3747015,0,518.18457
48615,0,43.639973,0,1.6349396,10.802279,6.5212674,0,249.8076
48616,0,53.14679,1,5.4345031,17.744261,8.5816803,0,1099.8893
48617,0,36.520626,0,6.0657039,14.104866,4.3319473,0,167.59761
48618,0,42.300156,1,1.7582169,12.68017,12.480943,0,887.56281
48619,0,32.373806,0,5.2702208,7.6415815,2.5693998,0,348.90399
48620,0,41.488773,1,6.7943621,9.9276314,3.9856412,0,553.50195
48621,0,35.146221,0,13.230157,17.547062,3.2302492,0,377.35574
48622,0,40.677311,0,.30320203,8.178278,5.300591,0,562.69232
48623,0,41.56691,1,4.4540758,4.9956474,3.4566209,1,875.19714
48624,0,50.48959,1,5.0232053,11.685457,9.4949894,0,1095.73
48625,0,40.215012,1,13.498637,7.3441353,5.7972832,0,673.55505
48626,0,38.995811,0,8.0654774,15.559617,-3.339119,0,473.68121
48627,1,33.254547,0,23.689903,10.911337,9.535924,0,119.76442
48628,0,40.307251,1,11.219148,5.2938786,6.8433895,0,716.72943
48629,0,34.65337,1,6.9867878,3.2117593,12.455404,0,704.78723
48630,0,39.402599,1,.68106109,11.870038,1.3603848,0,628.47742
48631,0,45.185318,0,.87837905,3.8741279,3.8777199,0,481.15918
48632,0,44.68446,0,1.1013232,9.6757851,6.1293273,0,388.89447
48633,0,50.207577,0,3.6922183,12.273582,12.864079,0,579.74255
48634,0,37.367775,0,12.799786,8.3826313,4.3471384,0,458.02841
48635,0,23.971453,1,11.017703,16.208893,4.1378846,0,516.00006
48636,0,25.726158,1,.09146589,14.012321,5.9159136,0,482.19266
48637,0,45.14053,1,3.6840012,4.89819,2.6853919,0,673.82959
48638,1,48.413372,1,5.9618282,14.397934,8.8752251,0,691.63666
48639,0,39.478897,1,2.215414,14.442047,1.451437,1,685.10706
48640,0,35.272907,0,2.5044124,9.1236372,12.311076,0,403.31976
48641,0,58.408329,0,.13530152,12.743532,4.5689669,0,577.94891
48642,0,54.945038,1,4.5085449,16.239023,5.6520972,0,869.83173
48643,0,50.029049,0,9.5527306,21.834177,6.2485571,0,465.68701
48644,0,41.714016,0,24.664553,21.899317,5.2157011,0,510.01456
48645,0,31.879696,1,1.057225,9.6318264,9.7081938,0,605.83997
48646,0,36.47691,0,.070708483,1.1511513,5.5103583,0,525.92694
48647,0,42.321999,0,2.4884853,17.235207,-.50666952,0,345.24719
48648,0,31.658623,1,4.2479796,12.064574,7.2631407,0,479.80609
48649,0,36.614773,1,2.4514418,6.3015003,9.6088285,0,644.86047
48650,0,28.36063,1,7.0718713,14.360291,6.1662841,0,672.03229
48651,0,19.467924,1,3.2670243,3.1126664,6.9581323,0,494.74316
48652,0,52.674057,1,5.4302101,8.7554436,6.025804,1,956.84473
48653,0,31.723761,1,1.5230552,17.474157,3.4341164,0,622.38922
48654,0,27.338175,1,11.230543,11.563345,9.0978422,0,648.21997
48655,0,42.062263,0,10.757699,10.83021,.59335011,1,447.06238
48656,0,25.176752,0,.38508609,15.883599,2.9907997,0,158.65521
48657,0,36.043232,1,2.0697687,16.020651,3.1997621,0,482.51596
48658,0,24.486523,0,.11463227,19.651182,7.1639466,1,101.84946
48659,0,38.819969,0,7.9324045,6.4440718,8.791151,0,423.46829
48660,0,75.770287,1,1.5884702,17.3337,4.9224339,0,1277.2369
48661,0,30.270813,1,9.1103935,18.777346,9.4784126,1,951.57404
48662,0,45.512547,0,3.1275482,2.6244872,3.6540165,1,620.09955
48663,0,48.612682,1,1.8558456,14.809299,.58145279,0,834.51917
48664,0,44.603222,0,1.3458527,1.5128105,6.8040047,1,847.54126
48665,0,33.828491,1,5.5616479,8.0549374,2.1438336,0,604.15082
48666,0,60.388687,0,6.1771126,9.6541128,7.4552708,0,745.0968
